member_casual,rideable_type,ride_year,ride_month,day_of_week,hour_of_day,number_of_rides,avg_ride_duration,avg_ride_distance
member,electric_bike,2022,Dec,Saturday,23,128,8.59921875,1972.790139303091
member,electric_bike,2022,Dec,Sunday,0,103,8.305663430420712,1931.7006702162953
member,electric_bike,2022,Dec,Sunday,1,62,8.686827956989248,1981.7463128131785
member,electric_bike,2022,Dec,Sunday,2,45,9.22037037037037,2039.9688749386498
member,electric_bike,2022,Dec,Sunday,3,25,8.04,1860.7632405340116
member,electric_bike,2022,Dec,Sunday,4,10,6.163333333333333,1720.7985288301484
member,electric_bike,2022,Dec,Sunday,5,15,6.0633333333333335,1756.7405825709966
member,electric_bike,2022,Dec,Sunday,6,49,7.96734693877551,2067.32394034876
member,electric_bike,2022,Dec,Sunday,7,77,7.064285714285714,1870.7253214656091
member,electric_bike,2022,Dec,Sunday,8,116,8.363505747126437,2035.1295740389962
member,electric_bike,2022,Dec,Sunday,9,163,8.214417177914111,1926.8332824583474
member,electric_bike,2022,Dec,Sunday,10,221,9.98574660633484,2052.0141001291713
member,electric_bike,2022,Dec,Sunday,11,251,12.14203187250996,1985.8390125306396
member,electric_bike,2022,Dec,Sunday,12,259,10.786422136422136,1963.3363373266534
member,electric_bike,2022,Dec,Sunday,13,308,10.219209956709957,2166.025395222148
member,electric_bike,2022,Dec,Sunday,14,256,9.669140625,2076.4451629108016
member,electric_bike,2022,Dec,Sunday,15,292,10.56615296803653,2109.9388937241706
member,electric_bike,2022,Dec,Sunday,16,282,12.51483451536643,1849.4522906801958
member,electric_bike,2022,Dec,Sunday,17,243,11.041015089163237,1845.298855215938
member,electric_bike,2022,Dec,Sunday,18,221,10.713273001508295,1908.4830287601287
member,electric_bike,2022,Dec,Sunday,19,179,8.299813780260708,1541.0270092443402
member,electric_bike,2022,Dec,Sunday,20,118,10.101836158192091,1663.3165055612387
member,electric_bike,2022,Dec,Sunday,21,109,9.734862385321101,2107.533435147578
member,electric_bike,2022,Dec,Sunday,22,75,7.427777777777778,1603.9266781788303
member,electric_bike,2022,Dec,Sunday,23,61,8.074863387978143,1802.0175333117443
member,electric_bike,2022,Dec,Thursday,0,70,9.356190476190477,1864.8126456045723
member,electric_bike,2022,Dec,Thursday,1,34,8.285294117647059,2042.257414837672
member,electric_bike,2022,Dec,Thursday,2,30,7.312222222222222,1793.8832507550114
member,electric_bike,2022,Dec,Thursday,3,12,10.276388888888889,2005.3019091068409
member,electric_bike,2022,Dec,Thursday,4,30,6.775,2024.7366113018572
member,electric_bike,2022,Dec,Thursday,5,116,6.506465517241379,1736.6478309882446
member,electric_bike,2022,Dec,Thursday,6,396,7.238510101010101,1952.1941650984948
member,electric_bike,2022,Dec,Thursday,7,710,8.151760563380282,2107.141960170334
member,electric_bike,2022,Dec,Thursday,8,855,8.462007797270955,2002.6176144740732
member,electric_bike,2022,Dec,Thursday,9,429,8.676961926961926,2126.8845468822597
member,electric_bike,2022,Dec,Thursday,10,314,8.328662420382166,1926.5212606707548
member,electric_bike,2022,Dec,Thursday,11,414,10.393880837359099,1806.2934958325402
member,electric_bike,2022,Dec,Thursday,12,455,8.782307692307691,1738.4173433226067
member,electric_bike,2022,Dec,Thursday,13,451,8.264449371766444,1773.2992559107347
member,electric_bike,2022,Dec,Thursday,14,449,8.893429844097996,1836.9252139853966
member,electric_bike,2022,Dec,Thursday,15,586,10.085807736063709,2010.922311551876
member,electric_bike,2022,Dec,Thursday,16,776,10.246348797250858,2056.907563096772
member,electric_bike,2022,Dec,Thursday,17,807,10.112391573729864,2028.141281044032
member,electric_bike,2022,Dec,Thursday,18,567,9.164961787184009,1987.725130112872
member,electric_bike,2022,Dec,Thursday,19,421,9.478741092636579,1950.1380554675015
member,electric_bike,2022,Dec,Thursday,20,231,8.928210678210679,1939.142036962473
member,electric_bike,2022,Dec,Thursday,21,224,8.326190476190476,1958.6658697513528
member,electric_bike,2022,Dec,Thursday,22,187,9.765329768270945,2141.241008351139
member,electric_bike,2022,Dec,Thursday,23,127,8.487664041994751,2241.492466061354
member,electric_bike,2022,Dec,Tuesday,0,26,8.633333333333333,2259.6411039452523
member,electric_bike,2022,Dec,Tuesday,1,13,9.023076923076923,1883.12675463986
member,electric_bike,2022,Dec,Tuesday,2,7,5.964285714285714,1598.8290298816028
member,electric_bike,2022,Dec,Tuesday,3,13,8.45897435897436,2598.6341636597476
member,electric_bike,2022,Dec,Tuesday,4,29,6.037356321839081,1570.5501119940677
member,electric_bike,2022,Dec,Tuesday,5,120,7.410555555555556,1900.3500710068292
member,electric_bike,2022,Dec,Tuesday,6,328,6.970528455284553,1904.7469046974222
member,electric_bike,2022,Dec,Tuesday,7,634,8.418953732912723,2122.518098204259
member,electric_bike,2022,Dec,Tuesday,8,718,8.58047818012999,2078.503360672399
member,electric_bike,2022,Dec,Tuesday,9,325,8.319538461538462,2077.890647670309
member,electric_bike,2022,Dec,Tuesday,10,215,8.508759689922481,1793.7068307022378
member,electric_bike,2022,Dec,Tuesday,11,248,10.830779569892472,1979.5421263197716
member,electric_bike,2022,Dec,Tuesday,12,303,8.891309130913092,1750.2197850845284
member,electric_bike,2022,Dec,Tuesday,13,306,8.362363834422657,1803.2057068670433
member,electric_bike,2022,Dec,Tuesday,14,304,8.111239035087719,1859.4301696432717
member,electric_bike,2022,Dec,Tuesday,15,546,8.687393162393162,1854.101103147544
member,electric_bike,2022,Dec,Tuesday,16,769,10.219050715214564,2108.9613252236304
member,electric_bike,2022,Dec,Tuesday,17,868,10.512960829493087,2030.6181999573414
member,electric_bike,2022,Dec,Tuesday,18,584,9.355622146118721,1953.7027520164522
member,electric_bike,2022,Dec,Tuesday,19,356,9.404728464419476,1965.7868322554673
member,electric_bike,2022,Dec,Tuesday,20,257,7.906355382619974,1870.5986820861763
member,electric_bike,2022,Dec,Tuesday,21,189,8.48994708994709,2064.6741077402908
member,electric_bike,2022,Dec,Tuesday,22,137,7.612287104622871,1955.7549125193696
member,electric_bike,2022,Dec,Tuesday,23,57,7.3730994152046785,1965.9101623978834
member,electric_bike,2022,Dec,Wednesday,0,52,6.813461538461539,1808.1354984019408
member,electric_bike,2022,Dec,Wednesday,1,15,8.981111111111112,2412.3139481025505
member,electric_bike,2022,Dec,Wednesday,2,14,6.957142857142857,1835.0977450815071
member,electric_bike,2022,Dec,Wednesday,3,9,9.707407407407407,2404.0366763000447
member,electric_bike,2022,Dec,Wednesday,4,16,5.157291666666667,1416.7042937161352
member,electric_bike,2022,Dec,Wednesday,5,89,6.769850187265917,1723.3628201137044
member,electric_bike,2022,Dec,Wednesday,6,284,7.245481220657277,1954.2087006218396
member,electric_bike,2022,Dec,Wednesday,7,535,8.280404984423676,2097.2716123401883
member,electric_bike,2022,Dec,Wednesday,8,531,8.80225988700565,2094.5149886929958
member,electric_bike,2022,Dec,Wednesday,9,336,8.528819444444444,1946.7479863221156
member,electric_bike,2022,Dec,Wednesday,10,197,9.197631133671743,1969.8851768586217
member,electric_bike,2022,Dec,Wednesday,11,258,9.781330749354005,1784.4890350984208
member,electric_bike,2022,Dec,Wednesday,12,279,9.579390681003584,1826.7309422801434
member,electric_bike,2022,Dec,Wednesday,13,305,8.978688524590163,1980.263427778653
member,electric_bike,2022,Dec,Wednesday,14,353,8.2,1760.9145575502694
member,electric_bike,2022,Dec,Wednesday,15,490,8.94547619047619,1963.6200429084563
member,electric_bike,2022,Dec,Wednesday,16,703,10.699478425794215,2134.0331726416744
member,electric_bike,2022,Dec,Wednesday,17,714,9.754668534080299,2043.9504126836812
member,electric_bike,2022,Dec,Wednesday,18,514,10.014267185473411,1977.3366686324744
member,electric_bike,2022,Dec,Wednesday,19,307,9.697774158523345,1899.1138860402439
member,electric_bike,2022,Dec,Wednesday,20,221,8.21025641025641,1917.3912215736093
member,electric_bike,2022,Dec,Wednesday,21,148,8.889189189189189,2061.485444537076
member,electric_bike,2022,Dec,Wednesday,22,134,9.816417910447761,2099.905564206467
member,electric_bike,2022,Dec,Wednesday,23,76,9.072807017543859,2287.706065180798
member,electric_bike,2023,Jan,Friday,0,40,7.3125,2090.734948216535
member,electric_bike,2023,Jan,Friday,1,22,6.213636363636364,1794.616172536775
member,electric_bike,2023,Jan,Friday,2,19,8.192982456140351,2316.7401893841143
member,electric_bike,2023,Jan,Friday,3,12,6.5,1549.3373932193988
member,electric_bike,2023,Jan,Friday,4,13,4.380769230769231,1165.0815783831956
member,electric_bike,2023,Jan,Friday,5,92,6.481521739130435,1841.3619647108344
member,electric_bike,2023,Jan,Friday,6,242,7.399931129476584,2097.6194817056266
member,electric_bike,2023,Jan,Friday,7,390,8.137649572649572,2134.0848797871463
member,electric_bike,2023,Jan,Friday,8,447,8.541573452647278,2177.8695322168123
member,electric_bike,2023,Jan,Friday,9,236,7.414901129943503,1822.2843569433012
member,electric_bike,2023,Jan,Friday,10,207,8.443719806763285,1702.109736057227
member,electric_bike,2023,Jan,Friday,11,260,11.908589743589744,1597.9936635459167
member,electric_bike,2023,Jan,Friday,12,290,8.073505747126436,1473.790181109159
member,electric_bike,2023,Jan,Friday,13,327,6.876350662589195,1531.005716100795
member,electric_bike,2023,Jan,Friday,14,300,8.197833333333334,1815.3564164118236
member,electric_bike,2023,Jan,Friday,15,444,8.994106606606607,1776.8188796978243
member,electric_bike,2023,Jan,Friday,16,515,8.961100323624596,2016.276034252825
member,electric_bike,2023,Jan,Friday,17,593,9.471163575042159,1908.7540220862488
member,electric_bike,2023,Jan,Friday,18,448,10.924553571428572,2008.9997990966929
member,electric_bike,2023,Jan,Friday,19,248,8.564650537634408,1889.0922383038376
member,electric_bike,2023,Jan,Friday,20,186,9.199462365591398,1669.5898370529237
member,electric_bike,2023,Jan,Friday,21,146,8.612442922374429,2049.946666481446
member,electric_bike,2023,Jan,Friday,22,130,8.421666666666667,2079.7714236681054
member,electric_bike,2023,Jan,Friday,23,85,8.053725490196078,1772.4420800829573
member,electric_bike,2023,Jan,Monday,0,43,8.077906976744186,2096.027953480366
member,electric_bike,2023,Jan,Monday,1,14,9.638095238095238,1857.3760021219205
member,electric_bike,2023,Jan,Monday,2,10,10.295,2813.817819158768
member,electric_bike,2023,Jan,Monday,3,11,4.721212121212121,1170.1909322959077
member,electric_bike,2023,Jan,Monday,4,22,8.854545454545454,1573.2972039674587
member,electric_bike,2023,Jan,Monday,5,72,6.727777777777778,1812.9936902347536
member,electric_bike,2023,Jan,Monday,6,247,6.754790823211876,1881.1739919072993
member,electric_bike,2023,Jan,Monday,7,364,7.617673992673993,1907.1276490364044
member,electric_bike,2023,Jan,Monday,8,494,8.74136302294197,2171.3235245283186
member,electric_bike,2023,Jan,Monday,9,267,7.7565543071161045,1821.3686993117776
member,electric_bike,2023,Jan,Monday,10,251,8.118260292164674,1761.8098516055254
member,electric_bike,2023,Jan,Monday,11,254,10.874803149606299,1661.7135546203829
member,electric_bike,2023,Jan,Monday,12,344,7.477761627906977,1650.031868724232
member,electric_bike,2023,Jan,Monday,13,341,7.5964809384164225,1669.1025743269036
member,electric_bike,2023,Jan,Monday,14,312,8.687393162393162,1900.3043653415432
member,electric_bike,2023,Jan,Monday,15,444,9.10138888888889,1846.5211205623634
member,electric_bike,2023,Jan,Monday,16,641,9.387129485179408,2070.655377609067
member,electric_bike,2023,Jan,Monday,17,666,9.954629629629629,1976.509820591949
member,electric_bike,2023,Jan,Monday,18,526,8.233016476552597,1743.05281793499
member,electric_bike,2023,Jan,Monday,19,350,8.109,1847.616003664146
member,electric_bike,2023,Jan,Monday,20,204,7.523611111111111,1707.7740924403743
member,electric_bike,2023,Jan,Monday,21,183,7.751730418943533,1954.9990078314659
member,electric_bike,2023,Jan,Monday,22,106,7.576415094339622,2066.8049668284693
member,electric_bike,2023,Jan,Monday,23,74,6.7308558558558556,1972.2788045040732
member,electric_bike,2023,Jan,Saturday,0,84,9.103571428571428,2324.965176129555
member,electric_bike,2023,Jan,Saturday,1,50,8.379333333333333,2131.7568748206495
member,electric_bike,2023,Jan,Saturday,2,31,8.987634408602151,2229.3913982371546
member,electric_bike,2023,Jan,Saturday,3,12,7.591666666666667,1770.9587783244133
member,electric_bike,2023,Jan,Saturday,4,6,3.7666666666666666,1128.104746809754
member,electric_bike,2023,Jan,Saturday,5,28,6.994047619047619,2012.451732614692
member,electric_bike,2023,Jan,Saturday,6,65,8.050256410256411,2332.2068995778454
member,electric_bike,2023,Jan,Saturday,7,96,7.470486111111111,2002.9612688167592
member,electric_bike,2023,Jan,Saturday,8,155,8.07258064516129,2142.852484815474
member,electric_bike,2023,Jan,Saturday,9,243,8.334087791495199,1934.9585720136345
member,electric_bike,2023,Jan,Saturday,10,247,8.248178137651822,1991.618077924427
member,electric_bike,2023,Jan,Saturday,11,250,8.814866666666667,1878.2614776496016
member,electric_bike,2023,Jan,Saturday,12,277,8.948375451263537,1784.8873771034541
member,electric_bike,2023,Jan,Saturday,13,266,8.71422305764411,1910.6048902878479
member,electric_bike,2023,Jan,Saturday,14,299,9.257859531772576,1863.8553156243515
member,electric_bike,2023,Jan,Saturday,15,295,10.320564971751413,2089.445372125145
member,electric_bike,2023,Jan,Saturday,16,278,9.847661870503597,1952.608649368895
member,electric_bike,2023,Jan,Saturday,17,274,11.069160583941606,1884.7097415667404
member,electric_bike,2023,Jan,Saturday,18,230,10.058333333333334,1892.2488290877866
member,electric_bike,2023,Jan,Saturday,19,158,9.401160337552742,1749.8150861169286
member,electric_bike,2023,Jan,Saturday,20,132,9.462878787878788,1652.656042818579
member,electric_bike,2023,Jan,Saturday,21,126,7.57989417989418,1608.169114053987
member,electric_bike,2023,Jan,Saturday,22,78,8.69957264957265,1877.186264781381
member,electric_bike,2023,Jan,Saturday,23,90,7.107962962962963,1670.9160890730686
member,electric_bike,2023,Jan,Sunday,0,123,10.361246612466125,2397.0619244638624
member,electric_bike,2023,Jan,Sunday,1,101,9.868316831683169,2383.695513586624
member,electric_bike,2023,Jan,Sunday,2,65,9.822564102564103,2688.4651210060715
member,electric_bike,2023,Jan,Sunday,3,30,7.153333333333333,1790.2018863596645
member,electric_bike,2023,Jan,Sunday,4,17,11.080392156862745,2659.8216118456
member,electric_bike,2023,Jan,Sunday,5,26,8.078846153846154,2311.881807009247
member,electric_bike,2023,Jan,Sunday,6,54,7.707716049382716,2335.0236207558783
member,electric_bike,2023,Jan,Sunday,7,73,6.042009132420091,1562.4337104628232
member,electric_bike,2023,Jan,Sunday,8,101,9.253630363036304,2200.552033333825
member,electric_bike,2023,Jan,Sunday,9,181,8.246040515653775,2078.7148748250606
member,electric_bike,2023,Jan,Sunday,10,231,9.642279942279941,1960.0724449913755
member,electric_bike,2023,Jan,Sunday,11,298,10.186521252796421,1925.201782306137
member,electric_bike,2023,Jan,Sunday,12,280,10.273333333333333,1802.9374879574843
member,electric_bike,2023,Jan,Sunday,13,337,9.896340257171119,1998.5565299871187
member,electric_bike,2023,Jan,Sunday,14,325,10.041384615384615,2115.227315797546
member,electric_bike,2023,Jan,Sunday,15,351,11.938556505223172,2115.4275116819936
member,electric_bike,2023,Jan,Sunday,16,335,10.611393034825872,1953.2877376296592
member,electric_bike,2023,Jan,Sunday,17,287,10.067770034843205,1831.866779458969
member,electric_bike,2023,Jan,Sunday,18,283,10.856595995288576,1820.233095164796
member,electric_bike,2023,Jan,Sunday,19,217,8.700998463901689,1878.3500724307762
member,electric_bike,2023,Jan,Sunday,20,180,10.493703703703703,1745.9362696672106
member,electric_bike,2023,Jan,Sunday,21,149,10.000223713646532,2042.786798236743
member,electric_bike,2023,Jan,Sunday,22,105,8.408412698412699,1996.5758321989242
member,electric_bike,2023,Jan,Sunday,23,84,8.663095238095238,2014.2202676188692
member,electric_bike,2023,Jan,Thursday,0,34,5.974509803921569,1658.563998115728
member,electric_bike,2023,Jan,Thursday,1,13,6.783333333333333,1944.132187251134
member,electric_bike,2023,Jan,Thursday,2,17,10.286274509803922,2438.8055108161875
member,electric_bike,2023,Jan,Thursday,3,9,5.072222222222222,1357.4802891080997
member,electric_bike,2023,Jan,Thursday,4,18,6.792592592592593,1893.0425461340137
member,electric_bike,2023,Jan,Thursday,5,117,7.17991452991453,1947.674945662148
member,electric_bike,2023,Jan,Thursday,6,319,7.356165099268548,2049.7934811772393
member,electric_bike,2023,Jan,Thursday,7,570,8.710263157894737,2031.4831789945072
member,electric_bike,2023,Jan,Thursday,8,770,8.09352813852814,1948.1410925368218
member,electric_bike,2023,Jan,Thursday,9,348,8.003879310344828,1940.7079227404174
member,electric_bike,2023,Jan,Thursday,10,224,9.390699404761905,1714.1730157398756
member,electric_bike,2023,Jan,Thursday,11,289,7.981372549019608,1480.2408840829696
member,electric_bike,2023,Jan,Thursday,12,326,7.093865030674847,1553.7022037753925
member,electric_bike,2023,Jan,Thursday,13,322,7.042391304347826,1455.2651775315414
member,electric_bike,2023,Jan,Thursday,14,286,7.821736596736597,1713.2750904038935
member,electric_bike,2023,Jan,Thursday,15,414,7.863325281803543,1780.2141049015609
member,electric_bike,2023,Jan,Thursday,16,697,9.478790052606408,1976.3407183104318
member,electric_bike,2023,Jan,Thursday,17,764,10.03270069808028,2046.8389015692915
member,electric_bike,2023,Jan,Thursday,18,484,9.671280991735538,2107.0740660521496
member,electric_bike,2023,Jan,Thursday,19,341,8.316520039100684,1826.2167383233925
member,electric_bike,2023,Jan,Thursday,20,224,7.532440476190476,1632.467273911697
